seqnames	start	end	width	strand	Conc	Conc_fs	Conc_control	Fold	p.value	FDR
chr3	110019526	110019926	401	*	2.59235920672841	3.59329616976839	1.59048345312886	1.57568650736091	0.00020830522799671	0.00287671985255198
chr13	66037102	66037502	401	*	1.93692183937557	3.006789217293	0.786135895345021	1.74176557948599	0.00020857202880499	0.00287671985255198
chr4	100827108	100827508	401	*	3.59701307026199	4.35351131046458	2.98725689813596	1.07483585571598	0.000217276375228747	0.00294280338141985
chr3	98971178	98971578	401	*	1.90616424207777	3.0041234988199	0.687705343110181	1.82876789373589	0.000219821876201293	0.00297312157700184
chr1	156887822	156888222	401	*	2.19259673294956	3.22834073858893	1.11833696310882	1.59003616745964	0.000220660933603264	0.00298030750490099
chr7	104772587	104772987	401	*	2.83381577080062	3.7436288288371	1.99885680730653	1.33234625600774	0.000223157877838007	0.0030014734569212
chr3	100066178	100066578	401	*	2.45277163547873	3.42079862099062	1.51466733999498	1.51281567224578	0.000224063103651898	0.00300551569161517
chr6	80638674	80639074	401	*	3.61565506011256	4.35342006398611	3.02969267394205	1.06924889535839	0.000224079133554952	0.00300551569161517
chr11	34161701	34162101	401	*	2.43217916126445	3.42217892286325	1.45197405604231	1.46987595040344	0.000226899247992956	0.00303537468500688
chr1	176609874	176610274	401	*	1.84752701603436	2.94577276005945	0.628354381654306	1.71147922685574	0.000230221499510861	0.00306666437587783
chr18	60452403	60452803	401	*	2.44905271476424	3.42227835078206	1.50115534162264	1.46690942766029	0.000234305687811933	0.00310824148050789
chr2	15059844	15060244	401	*	3.91716127276725	4.65166901796678	3.33526520651821	1.05059128462693	0.000237919027338586	0.0031518575386414
chr4	161656609	161657009	401	*	2.61453389889654	3.55146253196483	1.73296245453904	1.39461017064839	0.00024256491984984	0.00319157429867643
chr13	48255926	48256326	401	*	2.96847272036029	3.81405494024144	2.23512159518435	1.24706841046755	0.000251604330325482	0.00328817319146014
chr8	67503899	67504299	401	*	1.8423014360262	2.94577276005945	0.610022658908106	1.77667134919043	0.000255186735183563	0.00332585472082004
chr17	77365684	77366084	401	*	3.36041312380726	4.17923468604451	2.6661332524745	1.20057221811686	0.000257932215025789	0.00333932562875633
chr14	79645995	79646395	401	*	1.76337181527469	2.88224202698836	0.491478096331529	1.83046740833311	0.000268007906376133	0.00340724711347813
chr3	150975968	150976368	401	*	2.34650702269936	3.32776330808044	1.38327933690797	1.45204030074103	0.000268263372119162	0.00340724711347813
chr20	15146944	15147344	401	*	0.858511763789572	2.23177704344206	0	2.25275618473951	0.000274502937648534	0.00346582327012829
chr6	107713116	107713516	401	*	3.78509861440489	4.46723866564845	3.26586204150212	0.968426735495028	0.000277259652016033	0.0034869902209393
chr9	78526038	78526438	401	*	2.74160871482482	3.63194611913477	1.93870717556736	1.34242389796658	0.000290673947570724	0.00362743106736456
chr5	61496593	61496993	401	*	3.76224882333104	4.51089851380323	3.1625468623453	1.08089605083249	0.000293622379583067	0.00364803224663933
chr2	145845571	145845971	401	*	1.30048819740322	2.58882211036127	0	2.11817971753511	0.000293831593595485	0.00364803224663933
chr21	31927733	31928133	401	*	3.16082958226951	3.94709214408855	2.51177831832045	1.16299286517005	0.000298494833682747	0.00368766993219235
chr1	99552180	99552580	401	*	1.46878809358211	2.74473248589839	0	1.97169317419376	0.000298963909979695	0.00368811019648837
chr8	33800191	33800591	401	*	3.13180461765719	3.9755960438415	2.40112434729288	1.18311149441074	0.000300036078398287	0.00369662771400637
chr7	24851784	24852184	401	*	2.01148082780379	3.06583341310393	0.896217784543648	1.59509868954623	0.000309877096315453	0.00379854405154285
chr7	158414027	158414427	401	*	3.16223864338835	3.97690536869236	2.4738675548631	1.14720310777525	0.000310773764346798	0.00380471951192717
chr14	59161517	59161917	401	*	3.1365975440737	3.915634860939	2.49725909911973	1.18890465905775	0.000316221338800586	0.00385193389301242
chr3	26004774	26005174	401	*	1.5673162984765	2.74485174686504	0.129203574134404	1.84137447813569	0.000323637408927595	0.00391273991018081
chr9	20319819	20320219	401	*	3.07443067815957	3.91391812496795	2.35013589846855	1.20857049455154	0.000339801632089589	0.00405750802115362
chr4	169030711	169031111	401	*	2.75242187761473	3.63247979709412	1.96598791876583	1.32567134027219	0.000363137064137213	0.00423493890757129
chr6	111566885	111567285	401	*	3.91591080454909	4.5920905734848	3.40349703873934	0.922263523172408	0.00038576965865693	0.00443154611439348
chr5	83197452	83197852	401	*	2.81793117558176	3.70708484182414	2.01694158118828	1.26473454748555	0.000392236868850181	0.00447399509769747
chr3	59717864	59718264	401	*	2.51325029196476	3.46670046793189	1.60207273864564	1.36301213539711	0.000397071254481872	0.00450789921266407
chr5	12182954	12183354	401	*	3.08977625662933	3.84845880242468	2.47719962267267	1.16005109687587	0.000405324776986886	0.00458547329479089
chr2	235917425	235917825	401	*	2.57763570255696	3.46629467616922	1.77744390942736	1.30711479398188	0.000408013312357375	0.00459976823849688
chr2	159609910	159610521	612	*	2.06384984470735	3.12434462878179	0.934673488460485	1.59532360533389	0.000421512082312725	0.00470810035192206
chr8	22761387	22761787	401	*	3.65765693919315	4.37725716768694	3.0941112727986	1.01089100160703	0.000431038524048912	0.00478141702965597
chr3	165820637	165821037	401	*	1.6453813490585	2.81469263382176	0.23218343493426	1.75117738971222	0.000432397064669304	0.00478477504127006
chr7	158414602	158415002	401	*	3.33145207007035	4.06677984175241	2.74853423621371	1.10640983533754	0.000433545195662873	0.00478477504127006
chr2	205484628	205485028	401	*	3.41455647655778	4.15080235318195	2.83049311814993	1.06131582431947	0.000448974881484892	0.00489074550314926
chr2	6653464	6653864	401	*	1.58799099175666	2.74177424321106	0.220322609622603	1.70847418825913	0.000451937344447323	0.00490568837215704
chr15	23860294	23860694	401	*	2.16669010497033	3.17847698321299	1.1428234563557	1.53869733430525	0.000453102627494679	0.00490810497165377
chr11	124725264	124725664	401	*	3.33354217677027	4.09385450046753	2.71885472099365	1.09132276637803	0.000462038011295531	0.00498260144920482
chr16	46789722	46790335	614	*	4.50531865804015	5.10888928300591	4.07142988417904	0.845293875918633	0.000472567324247637	0.00505910520419381
chr10	83539942	83540342	401	*	1.38447320865686	2.5922434011852	0	1.90971425477034	0.000503100079850831	0.00528299943679545
chr12	28190613	28191013	401	*	4.84786257083647	5.37599789685139	4.48749841736013	0.757380223804057	0.000505470470824384	0.00529759311630231
chr3	24953350	24953750	401	*	1.84945828777749	2.94381739230603	0.639926605522819	1.6210158668406	0.000516125084472329	0.00537404272556035
chr7	55552685	55553085	401	*	2.74975129594532	3.63286292317583	1.95845715486293	1.2990925133717	0.000516649502013289	0.00537404272556035
chr7	113880415	113880815	401	*	2.54453378382712	3.46440484216359	1.69256172515656	1.29715033956951	0.000533950911284992	0.00550083045200411
chr4	118278469	118278869	401	*	6.24728837985506	6.66068553273579	5.98556490960668	0.62243697031098	0.000536552310237333	0.00550794504586942
chr2	162172737	162173137	401	*	2.07669386737859	3.17660677967988	0.853357917385406	1.60669969480402	0.000537359184074694	0.00550794504586942
chr10	91032744	91033144	401	*	1.96632288380352	3.00935074352879	0.876214703918059	1.50633568463466	0.000537485343695436	0.00550794504586942
chr10	42926921	42927321	401	*	2.45357330155609	3.37718023357353	1.59519997990355	1.32679033502753	0.00054386016294206	0.00554978063006419
chr3	147397209	147397609	401	*	3.99550675177352	4.63197835976416	3.52705278605602	0.928055732353594	0.000557783206684069	0.00562078311501407
chr2	43905530	43905930	401	*	1.9565342213917	3.06510660318434	0.711299241284799	1.61654569260366	0.000563116260035359	0.00565686500226392
chr5	96789788	96790188	401	*	1.76934438603341	2.88270577777227	0.511796648682283	1.58822418275065	0.000568301787192659	0.00570097745721233
chr22	27022933	27023333	401	*	3.7560548443442	4.42299280332041	3.25410184730517	0.930492453529259	0.000568684864071366	0.00570097745721233
chr15	23763153	23763553	401	*	3.3297929429546	4.09540121823444	2.70820840735448	1.06637676322272	0.00057910067272379	0.00578145455119297
chr4	20041772	20042172	401	*	2.36516049253048	3.32776330808044	1.43716656986308	1.35013043556255	0.000584620491382099	0.005830550812095
chr13	93762688	93763088	401	*	2.42188239568021	3.3287626218634	1.59182467933245	1.3273715508716	0.000591225836081417	0.00587826591027972
chr13	42720399	42720799	401	*	2.61855073156984	3.50859026134847	1.81613069839587	1.2663793151748	0.000604937765845564	0.00600227184882013
chr16	10078549	10078949	401	*	3.16443345133607	3.94407422310731	2.52428814162227	1.09002495612056	0.000619529762864543	0.00611572499855273
chr4	53558297	53558697	401	*	2.80920293694734	3.59360155370612	2.16266828499222	1.17671358821101	0.000637820668913118	0.00623904581591378
chr2	141226634	141227034	401	*	3.25403174045302	4.00861146155968	2.64674478527603	1.12169713976186	0.000658046646628649	0.006385294314581
chr5	145470404	145470804	401	*	2.16232773930302	3.12264764070477	1.23855667568418	1.35955011158216	0.000680149671751896	0.00656032810881012
chr5	63155279	63155679	401	*	2.15965220373545	3.12389127224526	1.2286198433999	1.36049613311859	0.000691497135842442	0.00663672771407156
chr6	107824416	107824816	401	*	4.28106593236582	4.86512170403988	3.86693459261579	0.857514991631792	0.000707646736740019	0.00675966503215685
chr2	6854510	6854910	401	*	2.11917034121623	3.17552576359438	0.999391692476847	1.51169061700282	0.000722076837750581	0.00686221010478569
chr18	58335231	58335631	401	*	2.43870073644627	3.32626303833822	1.64027502377079	1.26510226969629	0.000724410893546292	0.0068776422481395
chr6	7939518	7939918	401	*	2.7767033878331	3.63109325366504	2.03009492222123	1.18012351484822	0.000737708409596086	0.00696293200636306
chr16	17222926	17223326	401	*	2.83586940154512	3.62998520547222	2.17613049974831	1.1327813365975	0.000764835956226956	0.00713552158005957
chr13	61727859	61728259	401	*	2.51407178196794	3.42131690581646	1.68340570933735	1.24351201904453	0.000796341263673123	0.00733755356556662
chr10	78716069	78716469	401	*	2.54053076407111	3.46445312299981	1.68161490788156	1.2669582128458	0.000801370417318618	0.00736442786671876
chr18	33264515	33264915	401	*	2.65195900939736	3.51051665770893	1.89900592335864	1.17085285919537	0.000807872446317747	0.00740855754748206
chr4	105544507	105544907	401	*	3.22056318797006	4.25394267292628	2.15139397473856	1.48724883272925	0.000817778762746922	0.00747815820438262
chr2	120749807	120750207	401	*	2.46945787281656	3.32881566222108	1.71528142696865	1.21079493302299	0.000822830154174284	0.00748086786168718
chr2	125254018	125254418	401	*	3.0465711215245	3.85010736362394	2.37382844415513	1.11768728870802	0.000828087007157296	0.00751564627676782
chr4	63906798	63907198	401	*	2.43544454885971	3.37621391181466	1.54707468565841	1.29268974808364	0.000858896824338558	0.00770857909814142
chr8	1061853	1062253	401	*	5.25166045110365	5.79824452066889	4.87400684326073	0.765534678563452	0.000919306548445562	0.00809034525708023
chr3	68666689	68667089	401	*	1.97114743563611	2.94704031450083	1.01818585195061	1.46805718016654	0.000931597857823938	0.00810565467669992
chr10	55329734	55330134	401	*	0.969956113798504	2.33044573599404	0	1.89574299651107	0.000953186775454464	0.00821233161343508
chrX	117538406	117538806	401	*	3.58195302629342	4.25397060500623	3.07426811503447	0.930043053388948	0.000962009712202695	0.0082736252690683
chr2	167862738	167863138	401	*	2.1889303278782	3.12325430016889	1.31194096080055	1.27766682504064	0.000967337635447182	0.0083120653608434
chr13	49098169	49098569	401	*	3.3733621476304	4.14971683292184	2.73760106076461	1.02696148147622	0.000988153897209003	0.00846839145183362
chr1	180611324	180611724	401	*	3.9149738585834	4.55062894273755	3.44739749893835	0.89008637355712	0.00102153306255238	0.00869209271679621
chr8	102012347	102012747	401	*	1.44176625084656	2.59158778637898	0.0854110781696831	1.61694517866885	0.00102276486926014	0.00869209271679621
chr7	112435171	112435571	401	*	3.78484786894203	4.39942997493357	3.33956988236701	0.864870004837464	0.00104078247595665	0.00877956227975979
chr4	23889876	23890276	401	*	3.82656217027129	4.46775257799728	3.3530161395178	0.854357611402273	0.00105149271509785	0.00883911063629133
chr12	2403414	2403814	401	*	2.51623966394733	3.41934227890066	1.69245594811367	1.21841754999818	0.00109097702118058	0.00912350731702312
chr1	164836592	164836992	401	*	3.72558178808607	4.37725716768694	3.24059628069232	0.911098644512024	0.00115258759149423	0.00948314208668659
chr12	122404869	122405269	401	*	2.17197462345155	3.1744144218491	1.16708261354096	1.30964052458175	0.00116640160715206	0.00957240098615301
chr13	74575690	74576090	401	*	4.57513550451012	5.0949685636034	4.22241378799672	0.739533024314422	0.00119623978070162	0.00975938166496583
chr6	69327312	69327712	401	*	1.44794313278346	2.50856684848987	0.318472639403151	1.61634401403913	0.00124685415867898	0.0100705051481628
chr18	73475976	73476376	401	*	1.89009332418404	2.88073533336255	0.90862915031431	1.40140647832907	0.00129521420606173	0.0103318405037083
chr11	107259811	107260211	401	*	1.96213766022451	2.94577276005945	0.994320877664157	1.32067800146353	0.00130685483453104	0.0103623351577764
chr12	84599454	84599854	401	*	2.77245551803132	3.55150798555932	2.13309682514827	1.0874843618932	0.00130717333880418	0.0103623351577764
chr10	127063617	127064017	401	*	1.47748088006576	2.58895498129174	0.22480288878053	1.56717263199584	0.00130727713092439	0.0103623351577764
chrX	24268764	24269164	401	*	2.78952460502777	3.59268153617172	2.11730944062063	1.1094406659546	0.00131578994062181	0.0104017222734544
chr6	37705496	37705896	401	*	4.6742009746453	5.2305580020427	4.2872127748343	0.771571780751041	0.00132978758736367	0.0104952428655499
chr18	76371510	76371910	401	*	2.91298787022867	3.74287931939309	2.2027614266793	1.13112951144943	0.00133780713603255	0.0105413541947431
chr11	40825452	40825852	401	*	1.56333345402802	2.66821879688323	0.327479422885432	1.5827411664212	0.00134860897128158	0.0105750085722076
chr1	34590180	34590580	401	*	3.3186783398776	4.03719236160013	2.75645331711424	0.9674059550957	0.00140842210532733	0.0109530149860895
chr13	35984791	35985191	401	*	4.73627326202793	5.24346644299759	4.39502643893621	0.72281018696654	0.00149909018489506	0.0114308577563179
chr13	74675138	74675538	401	*	2.58234479855955	3.46710614558823	1.78841389083609	1.17621952945814	0.00158577477164916	0.011941401935187
chr6	129194575	129194975	401	*	2.53199139421967	3.42323915544542	1.72761667379417	1.15485005485688	0.00160136745299496	0.012030754394727
chr2	223001438	223001838	401	*	5.0694911730208	5.55140665753158	4.75062850802804	0.694036683705234	0.00160426267737234	0.0120431626105998
chr17	65414073	65414473	401	*	4.00985602836308	4.6135490369801	3.57584164076499	0.842550465381804	0.00165516956745824	0.0123655775018916
chr2	16105974	16106374	401	*	2.37971316554722	3.27860857685361	1.56286579314754	1.24366376856573	0.00170396296539074	0.0125963185930106
chr11	30631078	30631478	401	*	2.64177309569855	3.51093357623607	1.8724683942281	1.10405252698578	0.00171260192760717	0.0126312544302725
chr3	128577743	128578143	401	*	3.28385483238165	4.00738031877116	2.71551828428226	0.938823146128409	0.00171682364792023	0.0126527551038505
chr12	9699587	9699987	401	*	2.08487250721223	3.00488168151388	1.23266459190508	1.21229538242573	0.00173256417124778	0.0127590505204285
chr3	64187170	64187570	401	*	4.30236314350248	4.8819799807243	3.892651573367	0.804080074453098	0.00173934407581908	0.0127992462235805
chr6	11711248	11711648	401	*	3.49041571208381	4.17644713252828	2.96669185151531	0.935934184168665	0.00177896587998941	0.0129983680609811
chr1	76713477	76713877	401	*	2.93549693672542	3.74437794909788	2.25528578949828	1.06561072924231	0.00179467822045388	0.0130380074170107
chr11	17263790	17264190	401	*	2.01789709205821	2.9457381755935	1.15221401019496	1.27151665366622	0.00181426747277102	0.0131310659240019
chr2	153543731	153544131	401	*	2.54486171701783	3.37672280734862	1.83176642885245	1.0988392785943	0.00189012288134777	0.0135785979102165
chr5	141814553	141814953	401	*	4.70358585662415	5.18994032536588	4.38084558578445	0.688240119948966	0.00189939320474388	0.0136148954809324
chr4	129282264	129282664	401	*	2.89151856814274	3.66896620596234	2.25430187440752	1.02051181949828	0.0019125359032903	0.0136888379064769
chr2	49371356	49371756	401	*	2.02198848900648	3.00787180056519	1.04981411092231	1.2653715572496	0.00192619304529463	0.013735827283235
chr9	22683051	22683451	401	*	4.1467983272864	4.74402332514988	3.71939320898605	0.829766635441741	0.00193144813486887	0.0137429417619913
chr7	65798243	65798643	401	*	2.58773152844544	3.37621391181466	1.93567316861367	1.11770955026642	0.00193796356770146	0.0137791770848905
chr3	89032610	89033010	401	*	2.29792930462732	3.17675412479107	1.51345037036498	1.15349968344758	0.00194416676865679	0.0138075734899367
chr19	29702545	29702945	401	*	1.81843325144733	2.81029251279386	0.834578203424146	1.323408823551	0.00194480898804974	0.0138075734899367
chr8	86721882	86722282	401	*	2.65512556580706	3.4222286376792	2.03158372600542	1.05233249778001	0.00197785868487258	0.0139945116100069
chr3	76365345	76365745	401	*	2.10511502570763	3.00544038240269	1.28591613353148	1.19621153611177	0.00199570946057157	0.0140621283639594
chr7	95264208	95264608	401	*	1.8440282204114	2.81326532886585	0.903653401184237	1.26318194336387	0.00204690866472055	0.0142838116364982
chr11	92717253	92717653	401	*	3.28460472329976	3.94609839717961	2.78874772757061	0.924896251655797	0.00207086504505862	0.0143655136793322
chr2	45242398	45242798	401	*	3.53254036548239	4.17921997752219	3.05302710410145	0.88405762834617	0.00209662145190026	0.0144613120656711
chr7	97005285	97005685	401	*	4.82494274017168	5.3276250744416	4.48774489692651	0.707557378382011	0.00210077093979532	0.014479619772938
chr13	67763952	67764352	401	*	1.47302225958095	2.58719710484897	0.213368529320974	1.41803998948781	0.00220470709956666	0.015013811187102
chr2	58914725	58915125	401	*	2.82962010482069	3.59149936862611	2.21289804149568	0.988668131008993	0.00247982021367803	0.0162271560414257
chr6	47944813	47945213	401	*	1.64382276016477	2.66817687563106	0.593845342981127	1.29533865429377	0.00249075381134312	0.0162646391834435
chr14	42316688	42317088	401	*	2.64084773265967	3.42269671214494	1.99774314419667	1.01259148156732	0.00257478765403697	0.0166450224577397
chr5	82986317	82986717	401	*	2.40025550469073	3.22836917076838	1.69261021766188	1.04531006574108	0.00257673273217744	0.0166464841750542
chr14	47269882	47270282	401	*	3.01730184154828	3.74408298618429	2.44496962519161	0.944052510275191	0.00266467075928103	0.0170891865118394
chr9	13244263	13244663	401	*	3.36598116468461	4.06340219541963	2.82897219872905	0.890029439736114	0.00268075239789634	0.0171688352887903
chr6	129583927	129584327	401	*	2.66936012443678	3.42230320669111	2.06417367111725	1.00252931811922	0.00268240890044814	0.0171688352887903
chr1	106063535	106063935	401	*	3.00951294082343	3.74406309944696	2.42756405867185	0.946215623637013	0.00273974370287917	0.0174321143355334
chr10	78756922	78757322	401	*	3.54988524237343	4.2060735442892	3.05992207392566	0.873014848347968	0.00276203782426414	0.0175393929771633
chr9	12814343	12814743	401	*	5.15830473535185	5.61212419086899	4.86347621429076	0.655508496668995	0.00276736682136158	0.0175519497178207
chr7	26618927	26619327	401	*	2.62389576349492	3.42414967370683	1.95570692002639	1.0352346304006	0.00276764015067248	0.0175519497178207
chr20	60274620	60275020	401	*	2.12323592265085	3.00609837370186	1.33233936249432	1.11706196791967	0.00290133639202624	0.018138503305605
chr13	79085061	79085461	401	*	2.17356263676412	3.06841937680509	1.36332365597253	1.13856693670911	0.00299636719612077	0.0184368294994393
chr6	148226345	148226745	401	*	2.20077162784035	3.06646443451686	1.43684842625275	1.1343292281412	0.00301032575084075	0.0184937142700166
chr8	133849284	133849684	401	*	2.20020450054643	3.06706338503752	1.43447533883523	1.09943433847647	0.00301162612596201	0.0184937142700166
chr11	134851762	134852162	401	*	4.75217491831185	5.26872189951162	4.40245489726827	0.703110344476598	0.00309361969733461	0.0188775130113348
chr2	123303732	123304132	401	*	1.82020302976637	2.81108375247289	0.838270456225847	1.30707781787472	0.00312806904180111	0.018995146109948
chr1	82632102	82632502	401	*	2.49566257392111	3.33078565898151	1.77779484364651	1.04831370989594	0.00313756883935195	0.019013902778651
chr22	29979594	29979994	401	*	2.01021154762499	2.94710942020402	1.12869434999186	1.13158577889091	0.00322345197604328	0.0194008135090138
chr11	96177177	96177577	401	*	3.28506829045734	3.91391812496795	2.82476638742863	0.906768282079727	0.00324269761241105	0.019480324862648
chr14	27334917	27335317	401	*	1.69164804204497	2.67137343878369	0.731361988451252	1.24751573949939	0.00334903108294142	0.0199336306129101
chr12	77273895	77274295	401	*	1.61190837433398	2.59311953814053	0.648767521059727	1.2169597449434	0.00341701726322859	0.0201770702299425
chr2	44618252	44618652	401	*	2.26062485379795	3.12088739348311	1.50506303844874	1.10550008712344	0.00353153062011359	0.0206081554154807
chr11	91219491	91219891	401	*	3.17112488811449	3.84772481971872	2.65823213378012	0.907759542731818	0.00353258343553263	0.0206081554154807
chr8	20062249	20062649	401	*	2.65164719517134	3.42121741161225	2.02486457555808	1.00938154788607	0.0035592385480344	0.0207013009604595
chr12	94941519	94941919	401	*	2.49986159750083	3.2807031279366	1.85810843360402	0.979681687785256	0.00357614681640948	0.0207497937508145
chr18	78701923	78702323	401	*	3.30226377697101	3.97651890416669	2.79204030732122	0.851393505182717	0.00373128732096503	0.0214443836298073
chr1	212529356	212529756	401	*	0.625698917359674	1.88130806602671	0	1.47503859075471	0.00374835655566655	0.021511588152908
chr4	88575262	88575662	401	*	1.25793074257711	2.32618333617067	0.110901089821198	1.35536241819645	0.00385667351616125	0.0219694272532386
chr11	118940232	118940632	401	*	4.08282430708484	4.69029122589471	3.64492577601852	0.801853503852224	0.00390462444632339	0.0221383976218944
chr17	17380237	17380637	401	*	2.89276579756204	3.5940172100873	2.35123755187083	0.889588591790127	0.00410185899571233	0.0230408367253354
chr13	65940678	65941078	401	*	2.11270726528433	3.00418992366393	1.30795202825189	1.08308877204479	0.00423806638442808	0.023614174261681
chr1	247342743	247343143	401	*	3.46197750921771	4.06671623713039	3.02688892134714	0.810994386214237	0.00432011203079451	0.0239331474013631
chr7	121214713	121215113	401	*	2.15737592677772	3.0060652055677	1.41937115083422	1.07027091751087	0.00432441348553459	0.0239331474013631
chr9	100411585	100411985	401	*	2.23339376589386	3.06652805024091	1.51843890007656	1.085101297707	0.00437130821988298	0.0240931979518195
chr5	52598966	52599366	401	*	2.81709083598603	3.55202682232728	2.23466133637754	0.913140026176262	0.00446238322505132	0.0244994305764784
chr3	117557585	117557985	401	*	2.501515621024	3.28130166387806	1.86117595506744	0.986038408662733	0.00448080809468149	0.02454612259953
chr2	44706740	44707140	401	*	2.2958404090885	3.11970248235251	1.59433651250553	0.983281383443262	0.00477855980839059	0.0257515710542318
chr9	68940552	68940952	401	*	1.864387121224	2.74563996340555	1.07605453619032	1.07200576429595	0.00530844734900132	0.0277425818282401
chr12	124217571	124217971	401	*	3.69031225900816	4.25589433084781	3.29439828906558	0.742091657804541	0.00533299801413711	0.0277958841597975
chr8	122127092	122127492	401	*	2.25278969701348	3.12204072603041	1.48334402993182	1.01033270375323	0.0053372480932729	0.027803071831767
chr17	57823381	57823781	401	*	2.76871068271939	3.46631878518767	2.23148160669083	0.896064862796769	0.00546690642972859	0.0283564659161712
chr8	113145088	113145488	401	*	1.74107204255193	2.73797802287057	0.747240246379936	1.15756887738356	0.0055801352752854	0.0288049200457696
chr5	4927117	4927517	401	*	1.72340260660398	2.66992259905084	0.824759148884106	1.0911158204479	0.00558615067165683	0.0288206090060334
chr22	46014020	46014420	401	*	2.94130661765105	3.67010752712147	2.36648542067062	0.921252489450436	0.00561317763312353	0.0289446284340619
chr12	99154591	99154991	401	*	4.00039789649345	4.55189050628193	3.6180713745819	0.741435664606165	0.0056840470112285	0.0291589751571033
chr3	25789852	25790252	401	*	4.90675798184434	5.36429176312512	4.60880161468089	0.62777665156126	0.00568485595793174	0.0291589751571033
chr8	82039186	82039586	401	*	0.530873434771295	1.7446927300519	0	1.34954211825705	0.00568812529716735	0.0291602993000363
chr10	62083363	62083763	401	*	2.59219706054192	3.37532397965226	1.94737501873721	0.921027960849613	0.00570106139030807	0.0291957051844227
chr10	24849019	24849419	401	*	4.60278137893873	5.08190256894911	4.28634819872577	0.654341460996211	0.00576774355850806	0.029474843599257
chr18	38087470	38087870	401	*	1.74908988177733	2.67211921576223	0.891709193489078	1.11650314161857	0.00577962901912285	0.0295044424993072
chr15	33242163	33242563	401	*	2.5814994242592	3.33075917523495	1.98102041860828	0.914405118832082	0.00578893699502312	0.0295197268451611
chr13	73767386	73767786	401	*	3.60186702975696	4.20380986821329	3.16964695362926	0.791401601135307	0.00579176796838146	0.0295197268451611
chr17	26881179	26881579	401	*	3.9805633254257	4.51142047636872	3.61767519859105	0.701061667321056	0.00580636891887032	0.029547491650205
chr4	173318559	173318959	401	*	2.83963048061407	3.55155343772178	2.28537209644334	0.873824200781803	0.00581768977302857	0.029589552396013
chr2	70124952	70125352	401	*	4.74729054813769	5.14997703227955	4.49406138352854	0.594756989924705	0.00586995490907689	0.0297615933714663
chr8	93991430	93991830	401	*	5.32573506216429	5.77138131646519	5.03773730925912	0.607448634923428	0.00590700339829945	0.0298413648617112
chr11	117719998	117720398	401	*	2.95578420793384	3.66973416650471	2.39908433241692	0.868535209894735	0.00595287343078011	0.0299779647965026
chr9	108322734	108323134	401	*	0.936446576108131	2.00859490645122	0	1.25608084231945	0.00608791645031463	0.0304050453351453
chr2	5520616	5521016	401	*	2.4720421929944	3.27806386182574	1.79583477486763	0.965030663541439	0.00610987865070583	0.0304675926124795
chr13	102045713	102046113	401	*	2.49302861698117	3.32731648699964	1.77638537632259	0.947589537043912	0.00624900506892419	0.0309412311263188
chr17	9371087	9371487	401	*	3.44866280083566	4.03656464062343	3.03067996166857	0.787085172942561	0.00624903397676687	0.0309412311263188
chr11	88105639	88106039	401	*	3.19342338170502	3.81474944288481	2.74108201577193	0.786591415595613	0.00629288025005696	0.0310200717864953
chr10	61673358	61673758	401	*	2.14646616966334	3.00544038240269	1.39287639985011	1.00563254479071	0.0063086664160723	0.0310590368953961
chr7	148042970	148043370	401	*	2.68819038756875	3.46641521723279	2.0499370546006	0.889550882249068	0.0063415912015495	0.0311894206174735
chr2	43152153	43152553	401	*	2.91424728214347	3.5506744226023	2.44584113701031	0.837458181408674	0.00639764639731085	0.0314013216987118
chr12	120234759	120235159	401	*	4.75114835631771	5.217725178835	4.44551436902403	0.648795593414788	0.00643196379939749	0.0315233831552166
chr3	88263502	88263902	401	*	3.81674218039724	4.37622674304328	3.42674047672935	0.740605733482485	0.00654233900885423	0.0319032636371626
chr12	30145305	30145705	401	*	3.9882892584334	4.530277900427	3.61498248672356	0.695671959744625	0.00656370990440241	0.0319190290793744
chr4	25088223	25088623	401	*	5.12419618359773	5.5532417670492	4.84985654892303	0.590281171646339	0.00656574823689734	0.0319190290793744
chr15	35168481	35168881	401	*	0.889075677541748	2.11961051093027	0	1.30851210191576	0.00664528033655739	0.032150845561208
chr6	54801633	54802033	401	*	3.51972496885878	4.12239011467234	3.08676490213945	0.781748003908184	0.00682289447429456	0.0328068073927847
chr1	67463686	67464086	401	*	1.93940016338434	2.81176071142671	1.16509983775347	0.992429060220673	0.00687983848786745	0.0330314109650513
chr13	39341125	39341525	401	*	1.97913371262227	3.06570611757162	0.788648837544152	1.21196686481813	0.00705860976299324	0.0336892937135665
chr14	95256274	95256674	401	*	3.00198423131482	3.6315842490196	2.54088389659407	0.823812792216613	0.00714911130758961	0.0339372519130872
chr10	2714575	2714975	401	*	1.88860257035353	2.74173440576055	1.14390015088732	1.05911647600182	0.00720788042335764	0.0340825752049782
chr15	56040504	56040904	401	*	4.35613127192742	4.81455217554531	4.05742565775972	0.632665996213331	0.00734405540351245	0.0346576076157825
chr15	38690542	38690942	401	*	2.30143539302321	3.06580159027382	1.68147369220801	0.915553249737344	0.00735691967348492	0.0346576076157825
chr13	107205642	107206042	401	*	2.2941783704364	3.0658652352321	1.66460512637122	0.919328223008578	0.00737173395377866	0.0346711372551688
chr14	54818668	54819068	401	*	3.78003788831042	4.32903885802346	3.40008727782607	0.7233641780074	0.00739401896465646	0.0347422026461588
