seqnames	start	end	width	strand	Conc	Conc_sp	Conc_control	Fold	p.value	FDR
chr10	35219281	35219681	401	*	3.07876396802203	1.0819003162641	3.53791012570621	-1.75909329685514	0.000604411218733037	0.00463429789565378
chr15	43824524	43824924	401	*	3.84941530206792	2.66554025282708	4.20546464213416	-1.17149574006751	0.000606126045251066	0.00464376947959757
chr17	58641980	58642380	401	*	2.88028854925161	0.534148152336889	3.36742937643523	-1.99441942094971	0.000608248815521254	0.0046540355561842
chr22	31963919	31964319	401	*	4.6393301605757	3.80165021293687	4.92648168925327	-0.938456889756332	0.000608427200963362	0.0046540355561842
chrX	24268764	24269164	401	*	2.84063526031688	3.6794668110152	2.11730944062063	1.2592916884024	0.000613198187221022	0.0046860100118774
chr12	4962578	4962978	401	*	2.44303832073251	3.38969401963039	1.54415103861079	1.39727513769275	0.000613575040795182	0.0046860100118774
chr1	193105168	193105568	401	*	4.14237135555802	3.1193866904666	4.46885276558646	-1.05797821557588	0.000614145766711262	0.00468667265944197
chr12	48682113	48682513	401	*	5.799338855397	5.1331647810651	6.04411898387184	-0.772650694997173	0.000618013045665992	0.0047114237494804
chr14	39170203	39170603	401	*	4.74840219568709	3.94500257555738	5.0275778775547	-0.932000796099813	0.00061836220421206	0.0047114237494804
chr3	10011020	10011420	401	*	4.30434035812472	3.35920402404561	4.61504083518423	-1.03569363096537	0.000618869502424142	0.0047115819665687
chr9	119369336	119369736	401	*	4.66595536634029	3.77687635972272	4.96463789714296	-0.947720301194026	0.000623611423733409	0.00474317243709547
chr16	81697813	81698213	401	*	4.71272039147719	3.87901037771022	4.99896016094177	-0.933517465457107	0.000624085885875776	0.00474317243709547
chr1	214261608	214262008	401	*	3.06897072576716	1.00087922269725	3.53443603831267	-1.73850032787804	0.000624488316532086	0.00474317243709547
chr10	63268993	63269393	401	*	5.10552743847915	4.40504041843872	5.35929623741495	-0.82268260941337	0.000628252557508683	0.00476802332830257
chr11	92717253	92717653	401	*	3.34708360555748	4.06238831703167	2.78874772757061	1.09401625130268	0.000628790404355203	0.00476836826607344
chr22	43343315	43343715	401	*	3.99515052230643	2.96435460706604	4.32315969408424	-1.11045198297909	0.000629626494895649	0.00477097259512477
chr21	29002617	29003017	401	*	5.53051446485598	4.90671496124017	5.76381381640049	-0.76689182257632	0.000631602791496946	0.00478220596783145
chr2	230068154	230068554	401	*	3.78574823218165	2.61560310224184	4.13942346658495	-1.17551275349347	0.000636766891312597	0.00481753951208687
chr5	6378350	6378750	401	*	4.944149505454	4.20147422056606	5.20860781016183	-0.864065316578828	0.000639374589949893	0.00483121167762572
chr3	50373618	50374018	401	*	3.89601477459443	4.58362628720052	3.37046138947804	0.948875707826346	0.000639571806145825	0.00483121167762572
chr5	40755419	40756197	779	*	4.71033730494747	3.87832002499336	4.99618737149472	-0.900303117741244	0.000643314957724931	0.00485569918207968
chr8	66925391	66925791	401	*	4.7802312447162	3.98413271052809	5.05767778940859	-0.88604404806154	0.00064587753530012	0.00487124458866539
chr2	70124952	70125352	401	*	4.82393826413189	5.31839611248634	4.49406138352854	0.76481360523521	0.000646581480745135	0.00487275880119524
chr4	111984420	111984820	401	*	2.41951777148362	0	2.974221297771	-2.59481417382142	0.000649139013437162	0.0048825566007834
chr1	7209235	7209635	401	*	2.41964051664801	0	2.97427034186567	-2.59307713554304	0.000649210439575893	0.0048825566007834
chr19	1415419	1415819	401	*	3.48983732248711	2.11993860688774	3.87558949351067	-1.31389728470371	0.000649394145168217	0.0048825566007834
chr6	137824151	137824551	401	*	4.06016504724435	4.67993168783725	3.6094629793196	0.901482472513485	0.000653523970717815	0.0049097952928094
chr5	117013453	117013853	401	*	3.31127446570837	1.69159040825661	3.73059398704225	-1.48946520534154	0.000656145077575474	0.00492566583817123
chr10	97609198	97609598	401	*	2.74485335446007	0	3.28108563701206	-2.42603151130166	0.00065729048995116	0.00493044237388616
chr21	24780914	24781314	401	*	2.33776370832765	3.27858947299277	1.44929363499703	1.38181018588166	0.000658660904203103	0.00493586409823217
chr1	37073831	37074231	401	*	2.22720908544302	3.20963835007874	1.26172131330135	1.45342835775495	0.000659124118088316	0.00493586409823217
chr7	43639980	43640380	401	*	2.68999973875787	0	3.22443832877053	-2.4145551617884	0.000659828049977625	0.00493586409823217
chr3	33114193	33114593	401	*	4.33109829629439	3.37501903889107	4.644079480125	-1.04572023002153	0.00066005204535426	0.00493586409823217
chr14	76271336	76271736	401	*	4.16871265002194	3.13804332297762	4.49669714181459	-1.06894159299062	0.000662808451224867	0.00494951757979982
chr5	88660917	88661317	401	*	5.21460566907007	4.51487872888124	5.46817826143857	-0.824901678344549	0.00066290007238748	0.00494951757979982
chr15	33242163	33242563	401	*	2.73960306752485	3.60183346797972	1.98102041860828	1.25525721311751	0.000664473947417515	0.00495744661540155
chr17	63741675	63742075	401	*	4.66517872515607	3.79907345751558	4.95876937201248	-0.929013420910595	0.000666258205154272	0.00496693183888681
chr2	66852893	66853293	401	*	2.73682126940482	0	3.25566792039236	-2.40897301009343	0.000667734280449915	0.00497410674759768
chr1	54517565	54517965	401	*	3.22448953573515	1.53456218864644	3.65212652874611	-1.54581981263253	0.000673014090633605	0.00500958374611517
chr11	35618161	35618561	401	*	5.2761958739186	4.52220763236038	5.54345474233065	-0.860117282994365	0.000677192177767283	0.0050350004441522
chr3	168249555	168249955	401	*	4.3639292773183	3.46275323193664	4.6652534870963	-0.969317255690126	0.000677768686423116	0.0050350004441522
chr15	89399722	89400122	401	*	4.27265664856472	3.20841053016473	4.60709764504886	-1.07052058480441	0.000677988494338545	0.0050350004441522
chr15	93467302	93467702	401	*	2.9585626290041	0.924208105969775	3.42107719788303	-1.83393337099266	0.0006799722527037	0.00504586306144263
chr7	4190126	4190526	401	*	3.71107309791137	2.50506373228061	4.07089448870483	-1.19299162397271	0.000690016052090407	0.00511647430968109
chr1	35031708	35032108	401	*	4.91990685208368	4.21788544260132	5.17407134140135	-0.821212598765799	0.000692068730028974	0.00512040262158568
chr6	26032020	26032420	401	*	4.42920883313192	3.57650306221646	4.71978350669526	-0.96067905442394	0.000692095770675491	0.00512040262158568
chr12	50400722	50401122	401	*	4.34960166081513	3.45050421876839	4.65047387530623	-0.993539340033944	0.000692132076792199	0.00512040262158568
chr6	41677434	41677834	401	*	4.06289766502082	4.66690693273782	3.62855857123646	0.951198758148539	0.000692992364956733	0.00512285348262672
chr9	107176712	107177112	401	*	3.12231776606835	1.48160731585282	3.54417469724678	-1.58210979966307	0.000693912438330126	0.00512342910033191
chr13	25135945	25136345	401	*	2.96926680205794	0.833528953507596	3.44042769763928	-1.84866052476077	0.000694128353948313	0.00512342910033191
chr14	92121615	92122015	401	*	4.56686467394087	3.69159040825661	4.86249941818799	-0.951195612602946	0.000694955910853871	0.00512563064791233
chr11	92628628	92629028	401	*	3.39533495520314	4.16688392930336	2.7659437977978	1.06288433113635	0.000696210257727404	0.00513097422818278
chr16	11851415	11851815	401	*	4.85355200455257	4.12045357580998	5.11561799717027	-0.852102528481568	0.000698461900816946	0.00514365402852571
chr16	3611227	3611627	401	*	3.82130797943964	2.69159040825661	4.16783650169244	-1.1416946427838	0.000699192610597083	0.00514512252357306
chr1	174118831	174119231	401	*	2.76369487949337	0.000279816941263881	3.27603553392818	-2.15024169917477	0.000702099967158422	0.00516259383596216
chr5	138178613	138179013	401	*	4.78545074164678	3.95305221614916	5.07138862802108	-0.897412982158526	0.000709345721533025	0.00521191499797103
chr4	24260272	24260672	401	*	2.9159076288265	0.833528953507596	3.38260011583028	-1.81198576599522	0.000713013180797574	0.00523488979745542
chr5	140547445	140547845	401	*	4.12528220934728	3.08281603045333	4.45555557378125	-1.08061728541684	0.000716068666821361	0.00525334012840762
chr7	158868785	158869185	401	*	2.78015252165776	0.297375377974749	3.27641048242875	-2.12549592671832	0.000728570079323737	0.00534100881769195
chr1	241376687	241377087	401	*	2.74363169367212	0	3.27139667517949	-2.37689161409681	0.00073277551269001	0.00536777463304846
chr5	141814553	141814953	401	*	4.74326671302512	5.27362100252212	4.38084558578445	0.779047441220643	0.00074022996961817	0.00541135467750915
chr2	239593980	239594380	401	*	3.5222544257587	1.96305293416582	3.93403921340912	-1.41290409628322	0.000740316726785027	0.00541135467750915
chr6	6687000	6687400	401	*	4.499278186715	3.61652908506653	4.79656763096061	-0.962370687532716	0.000740401171798805	0.00541135467750915
chr18	60452403	60452803	401	*	2.3770897866804	3.31081225287875	1.50115534162264	1.35032345045083	0.000742646715171269	0.0054236732954137
chr3	58483275	58483675	401	*	2.42875090935206	3.42083765176901	1.44444838905917	1.41086557207902	0.000743980216423513	0.0054293175703431
chr3	72938562	72938962	401	*	2.77092971472159	0.156999685008438	3.27511604909498	-2.13706018079385	0.000745252094079045	0.00543320092240231
chr2	31008523	31008923	401	*	4.00311714721938	4.64237014763285	3.53166596739297	0.931838929784279	0.000745634451246662	0.00543320092240231
chr3	18425440	18425840	401	*	4.109612080953	3.10006609261108	4.43344181720736	-1.0395614595183	0.000752170592119267	0.005476706777506
chr8	77000100	77000500	401	*	5.22005462483717	4.47965188621709	5.48394703880461	-0.862457173489502	0.000755425811399531	0.00549627615145985
chr2	42372566	42372966	401	*	2.90055629343759	0.534976106166582	3.38905116354726	-1.95589793936956	0.000757011472786615	0.00550367800485404
chr16	75433289	75433689	401	*	4.85203988672176	4.11945569156711	5.11397686056151	-0.834633824047428	0.000761936922301521	0.00553533169960085
chr3	174482728	174483128	401	*	2.71561507632848	0	3.25095828043494	-2.36570542614121	0.000763771962361409	0.00554450351087547
chr7	99465960	99466360	401	*	4.29717543273137	3.3428591574339	4.6097905895613	-1.02355504395721	0.000765127883149757	0.00555018608271329
chr11	17263790	17264190	401	*	2.13145894767972	3.12096836098004	1.15221401019496	1.49607078784313	0.000770286550701228	0.00558342436900501
chr12	40693215	40693886	672	*	4.06258114902741	2.94119221021921	4.40760781089472	-1.09426889949246	0.000770881104078195	0.00558355468354019
chr5	173498240	173498640	401	*	2.31703442479864	0	2.85811160731103	-2.52709477891872	0.000772229870692527	0.00558914354842035
chr10	44301313	44301713	401	*	2.88920302075792	0.746425318125692	3.36094019565231	-1.92641419534009	0.000774593872467312	0.00560206651304962
chr20	52923159	52923559	401	*	2.81050183965194	0.414117757073525	3.30110275750332	-1.94630101953538	0.000775972461417682	0.00560784874355883
chr2	6854510	6854910	401	*	2.15619615930221	3.22863833709159	0.999391692476847	1.5765507953064	0.000777316039411729	0.00561336951951021
chr11	40825452	40825852	401	*	1.65118883822177	2.78933956993713	0.327479422885432	1.85335047502572	0.000779930804616033	0.00562805507593269
chr3	56939799	56940199	401	*	2.99738075329738	1.08133365150857	3.44893237640427	-1.67009557918263	0.00078226610127088	0.00564070359248488
chr12	44876331	44876731	401	*	4.61670199274928	3.77517211305024	4.90473477940659	-0.904734780588168	0.00078426828133589	0.00565093306283985
chr2	132352416	132352816	401	*	4.5810640896682	3.75299871976999	4.86600215025988	-0.914641198360101	0.000788000070684585	0.00567360050892901
chr12	76031502	76031902	401	*	4.05774982963896	3.02509553665712	4.38612101822596	-1.07102393534367	0.000790599792208872	0.00568501089318747
chr2	26414319	26414719	401	*	2.73896223681132	0	3.26653805451716	-2.36045901434622	0.00079075895013667	0.00568501089318747
chrX	460930	461330	401	*	2.73935229090462	3.59061496753306	1.99747413854497	1.26701549977332	0.000791856798996417	0.00568868044620275
chr2	55269035	55269435	401	*	3.7991974700568	2.56326666580447	4.16401164627455	-1.21711848327948	0.000793221124291822	0.00569425750010527
chr2	75199409	75199809	401	*	2.79168143523459	0.534976106166582	3.2723346905926	-1.90693846713217	0.000796617289074422	0.00571286597569735
chr16	68237480	68237880	401	*	5.50078028279074	4.90579772177967	5.7260228424302	-0.716118136685759	0.000796993177733078	0.00571286597569735
chr5	124747297	124747697	401	*	4.54791264746457	3.70558769199826	4.83612706901069	-0.938617907438003	0.000798907052419144	0.00572234903522707
chr19	1040923	1041323	401	*	3.89153296406608	2.74178290257702	4.24163225177381	-1.14505240573629	0.000799879369586028	0.00572313269997761
chr6	49909664	49910064	401	*	2.71282637424557	0	3.23933155920176	-2.34246547890376	0.000800198438224875	0.00572313269997761
chr3	142578595	142578995	401	*	5.54264175707608	4.91121239227278	5.77804009831504	-0.745320950191675	0.000803774812281813	0.00574446884290559
chr3	80665279	80665679	401	*	2.64722178058221	0	3.18004590402263	-2.34270631875219	0.000804521736974208	0.00574556674104589
chr2	85818393	85818793	401	*	2.67382965116391	0	3.20762365820013	-2.35195631440666	0.000806214904462803	0.005753415722047
chr12	112347586	112347986	401	*	2.71424574438301	0.156999685008438	3.21509900430988	-2.09871868925241	0.000807120037350512	0.005755633609501
chr2	192194871	192195271	401	*	5.86233991381708	5.31106806040523	6.07496013938515	-0.687476218984754	0.000808568690293056	0.00576172126328032
chr20	20052435	20052835	401	*	4.85418176728641	4.02402944127879	5.13960183035621	-0.893459228333768	0.000809303836018722	0.00576271937353331
chr3	57165226	57165626	401	*	3.77084486484263	2.67005736182947	4.112112264413	-1.17629729564463	0.000811880347148025	0.00577347307153423
chr7	30504685	30505085	401	*	4.88144371300467	4.14762030560275	5.14369150165729	-0.844534835179334	0.000812006435711443	0.00577347307153423
chr8	65634067	65634467	401	*	5.98732028935749	5.39982494647405	6.21043556388546	-0.70371277045718	0.000815090479680796	0.00579114908674162
chr11	74325729	74326129	401	*	2.85866253583031	0.533319723076714	3.34433296242643	-1.92977991702226	0.000817791174542594	0.00580569854075152
chr7	154204790	154205190	401	*	1.8840256933077	2.94282572573083	0.758707644593327	1.56115190589355	0.000818337309802336	0.00580569854075152
chr13	112669955	112670355	401	*	2.74017583487778	0.156999685008438	3.24257102703164	-2.08589201921901	0.000819956679429128	0.00581292861170693
chr13	27006739	27007139	401	*	3.79016583023772	2.6942736309747	4.13053057697706	-1.15561672341996	0.000820934828827484	0.00581560561987225
chr19	37469181	37469581	401	*	4.53555965629371	3.69256165727428	4.82392773842459	-0.925402220922047	0.000825424434771411	0.00584313613035552
chr10	32056228	32056628	401	*	4.11160830390607	3.17531197637302	4.42045102414538	-1.02256091535724	0.000826479131115845	0.00584632863822195
chr9	118459917	118460317	401	*	2.81119048308053	0.298350950599919	3.30933388840463	-2.13158397392189	0.000827393223664518	0.00584852261165488
chr14	50560449	50560849	401	*	4.92482977023594	4.23636639263645	5.17547948703489	-0.825298701643587	0.000831098922911095	0.00587043177933701
chr1	161524175	161524575	401	*	4.57069795345789	3.71736088407185	4.86141549224124	-0.922674889589092	0.000834785093954312	0.00589217117336265
chr13	49585471	49585871	401	*	4.3959241862225	3.56275929954803	4.68203851736811	-0.942797288586621	0.000836645291110895	0.00590099999935755
chr13	24215710	24216110	401	*	2.74438906929845	0.415017519926631	3.23034610513831	-1.909751492164	0.000842480825350888	0.00593783428871762
chr5	21775930	21776330	401	*	2.43336776999607	0	2.98836341867515	-2.50538539993621	0.000844432968120233	0.00594726462783733
chr3	171173734	171174134	401	*	3.32076816817455	1.79098101115893	3.72875798066651	-1.46595200717448	0.000846852738319763	0.00595997232404694
chr4	63906798	63907198	401	*	2.44309463861159	3.38815219345755	1.54707468565841	1.35176832840405	0.00084865229461471	0.0059682997974211
chr5	141968884	141969284	401	*	4.31870573443649	3.32668563729599	4.63903253838912	-1.03499063900145	0.000857491444378125	0.00602608646397515
chr20	3204389	3204789	401	*	4.03540062798005	2.9447689514416	4.37479132503016	-1.1362243685747	0.000859548649221879	0.00603392912091642
chr22	25726335	25726735	401	*	1.49467010227091	0	2.07963260299207	-2.53324463155071	0.000860336550389887	0.00603392912091642
chr15	37221120	37221520	401	*	2.95883613734599	3.72822456479948	2.33229274919397	1.14250953434555	0.000860564823162516	0.00603392912091642
chr12	95473847	95474247	401	*	4.93869723250195	4.14762030560275	5.2149481949216	-0.875836698893153	0.000861651987087351	0.00603392912091642
chr1	95387950	95388350	401	*	2.77074658344614	0	3.29116472412246	-2.32729911903422	0.000861722839139551	0.00603392912091642
chr1	1629971	1630371	401	*	3.74162509497854	1.83285580721514	4.19246966011356	-1.66877398898332	0.000863735058256999	0.00604364906369998
chr19	52139824	52140224	401	*	3.75733562376456	2.64457114269439	4.1007962516995	-1.17263265580342	0.000864428438998238	0.00604413357636024
chr18	38087470	38087870	401	*	1.98168567713567	3.0246534894488	0.891709193489078	1.58719350569085	0.000866322941098166	0.00605300964040017
chr4	98433704	98434104	401	*	3.17644798685106	3.9546723655237	2.53819525580533	1.09710011493103	0.000869661143114758	0.0060651591497689
chr6	159693215	159693615	401	*	4.83436100891588	4.05298292360512	5.10828815113686	-0.867079778491371	0.00087053576295706	0.0060651591497689
chr8	30561202	30561602	401	*	2.91108168590334	0.738923120045612	3.38519141009365	-1.76935010867738	0.000870911141087604	0.0060651591497689
chr11	36848598	36848998	401	*	3.26294778793737	1.6434199324799	3.68224830366569	-1.51576990586729	0.000870952287387417	0.0060651591497689
chr19	39539974	39540374	401	*	4.24680317942287	3.22595748601187	4.57286451092095	-1.03146564308909	0.000871193347514306	0.0060651591497689
chr4	131499394	131499794	401	*	2.68878409534776	0.156999685008438	3.18809442209872	-2.07249819215662	0.000874247691054868	0.0060820507472524
chr1	31154891	31155291	401	*	4.0262372050906	2.92176224914199	4.3681821491635	-1.09983285476885	0.000876209265817343	0.00609132127076464
chr1	34590180	34590580	401	*	3.35426426023591	4.10142685197203	2.75645331711424	1.06322949881787	0.000877292978075836	0.00609448005716384
chr13	60396324	60397120	797	*	5.43758606474888	4.72966877210511	5.69326607866618	-0.814319510941962	0.000878906606542851	0.00610131295896844
chr6	26103905	26104305	401	*	5.38539533768012	4.72831505557618	5.62774759663676	-0.75746042598307	0.000880931337624512	0.00611098787503995
chr12	27022240	27022640	401	*	4.64027486144289	3.81266789900817	4.9251069334193	-0.924301355168574	0.00088264656405923	0.00611850345479569
chr6	113854951	113855351	401	*	5.72037541676479	5.15570829407594	5.93691632902697	-0.684149819763119	0.000883718171034259	0.00612138912500504
chr7	82443809	82444209	401	*	3.9018746392961	2.83528895927155	4.2367588757431	-1.12079241054379	0.000884327074130736	0.00612138912500504
chr8	81721099	81721499	401	*	4.9326438770332	4.24439925239598	5.18323654270234	-0.811914639417549	0.000887132307643542	0.00613642090515719
chr22	27022933	27023333	401	*	3.74194197517506	4.3962090838793	3.25410184730517	0.936204321158985	0.000888599188417604	0.00613674987812525
chr5	180494109	180494509	401	*	5.14913424358938	4.35751224539729	5.42551523015043	-0.877721432626618	0.000888792569800876	0.00613674987812525
chr6	131628066	131628466	401	*	5.13310733650997	4.41815492034289	5.39058556242615	-0.809526520682475	0.000889080966440492	0.00613674987812525
chr2	169573732	169574132	401	*	3.94848869576351	2.83495283573534	4.29208984206888	-1.12809295382949	0.00089119122686078	0.0061451973212411
chr7	70384088	70384488	401	*	3.12700823240353	1.47667424773548	3.55001276093204	-1.50360606751535	0.000891573960795513	0.0061451973212411
chr8	37762366	37762766	401	*	6.21502370731528	5.7263184912865	6.40869175585697	-0.626474857184548	0.000895633757398355	0.00616878898054457
chr7	148339338	148339738	401	*	4.23459796180638	3.29378427212379	4.54439174179277	-0.989599379902994	0.000897189024668634	0.00617510910795384
chr19	52570037	52570437	401	*	4.98445589983872	4.28608393578008	5.23767839669112	-0.811090594244692	0.000899124437511637	0.00618403483868089
chr5	159100206	159100606	401	*	5.15915536208978	4.51432953591313	5.39820506163164	-0.771728882170791	0.000903903703435536	0.00620960803662318
chr1	104991692	104992092	401	*	3.41704608643131	4.11076334571098	2.88438225388705	1.00400339491451	0.0009041250858776	0.00620960803662318
chr5	112861067	112861467	401	*	4.95569829042183	4.20821589643422	5.2213499609367	-0.824561522191686	0.000906895813214011	0.00622422328502089
chr8	88809143	88809543	401	*	1.85013912608911	2.92160397458521	0.695623362080052	1.6272382361675	0.000908110605836074	0.0062281466762865
chr19	34767989	34768389	401	*	2.68361213539463	0	3.2177580892831	-2.32079690366731	0.000909894970158639	0.00623596807573692
chr10	98309369	98309769	401	*	4.85842646811163	4.11162851537127	5.12390852880908	-0.854097825664194	0.000912626030091669	0.00625026200523884
chr15	90049917	90050317	401	*	3.19840185061547	1.47624325794037	3.62970661523063	-1.50563686883481	0.000917746734406396	0.00627784369850216
chr16	71895194	71895594	401	*	4.98731895384977	4.26934868866837	5.24556518992654	-0.83247858205019	0.000917949884043686	0.00627784369850216
chr4	66223100	66223500	401	*	2.79325085098089	0.156999685008438	3.2987121334375	-2.08611289155694	0.000919690779591817	0.00628531087478275
chr5	116574681	116575081	401	*	5.29846968972447	4.62875787274117	5.5441891044027	-0.781476263093191	0.000921049456283768	0.00629015721766714
chr12	98485965	98486365	401	*	2.34332132941329	0	2.89628493584681	-2.46054558977455	0.000927837005007736	0.00633204619908028
chr16	89088264	89088664	401	*	2.62029503998049	0	3.13343927128978	-2.28461114746204	0.000929478001627272	0.0063387781463088
chr15	74300092	74300492	401	*	3.67433690674069	4.3658579228796	3.14423821519606	1.0181056623397	0.000931051801067675	0.00634504267525641
chr2	134173403	134173803	401	*	3.66905447729954	2.47914289027416	4.02613927029798	-1.182438791043	0.000931938513531568	0.00634661924405042
chr17	63550073	63550473	401	*	5.7781185863669	5.22768266151895	5.99049257815743	-0.694263719621875	0.000934145585881178	0.00635717909604591
chr7	41955885	41956285	401	*	3.00360705555649	1.22838243320105	3.44075550687868	-1.63927904558965	0.000935632542953058	0.00636282692834088
chr1	65002388	65002788	401	*	4.19896333668899	3.26142471383635	4.50806796221154	-0.998758956266607	0.000938063128925072	0.00637487953720028
chr4	182448720	182449120	401	*	5.45834422332511	4.85640748577722	5.68554996938471	-0.723463241354382	0.00093944235685468	0.00637938606244728
chr4	56907915	56908315	401	*	4.35239762861635	3.45028479528136	4.65392528527706	-0.981937114813906	0.000940043774381687	0.00637938606244728
chr7	139230936	139231336	401	*	5.76768667216569	5.16240133087284	5.99583342217039	-0.752104553799925	0.00094427258402384	0.00640359643115326
chr1	100352061	100352461	401	*	4.26423114520091	3.35687239948772	4.5668951168947	-0.969305294177312	0.000949947267504683	0.00643427399867253
chr9	96777933	96778333	401	*	5.37145615707458	4.74855920055417	5.60450627835431	-0.763713313481607	0.000950283428418363	0.00643427399867253
chr3	128076597	128076997	401	*	4.48847141098734	5.44274571237101	3.57579202250627	1.37210140989249	0.000950789559283394	0.00643427399867253
chr1	150321369	150321769	401	*	5.47546411147488	4.89001862227909	5.69799449982433	-0.716691597471445	0.000952908582100189	0.00644411083034793
chr17	76353964	76354364	401	*	3.7455692744685	2.53394108961478	4.1063374801501	-1.17622585980951	0.000953893953958925	0.00644492636977941
chr3	89032610	89033010	401	*	2.36014997134284	3.27692414493084	1.51345037036498	1.32196095130137	0.000955003856611767	0.00644492636977941
chr20	8309527	8309927	401	*	3.12881633201795	1.47667424773548	3.55203552040887	-1.46542977047267	0.000955025747690361	0.00644492636977941
chr4	128061021	128061421	401	*	6.00196875715736	5.48248905490827	6.20509260378493	-0.648737575922336	0.000956695476284168	0.00645169846262945
chr1	160400261	160400661	401	*	4.16655063153245	3.15713413275349	4.49035467317632	-1.04354503435628	0.000960319478415076	0.00646453274095362
chr15	90265470	90265870	401	*	4.83169582895795	4.12110620867876	5.08806020007534	-0.842231411853752	0.000960340737773482	0.00646453274095362
chr2	3575081	3575481	401	*	4.29282619114148	3.30894172143491	4.61150946471358	-0.992763436576603	0.000961136081877815	0.00646453274095362
chr18	26090586	26090986	401	*	5.30869114712445	4.70558769199826	5.5362250746068	-0.733473587030556	0.000961268809063736	0.00646453274095362
chr1	43147602	43148002	401	*	3.56609957473979	2.26142471383635	3.94193844489743	-1.26359853356172	0.000964002247162407	0.00647841621201995
chr2	36355523	36355923	401	*	4.88675782158823	4.12031566573592	5.15706821779321	-0.868721450857142	0.000965140202785678	0.0064815656891654
chr4	152352641	152353041	401	*	5.21189385670367	4.53456218864644	5.45962650777925	-0.785096514682156	0.000968148208626047	0.00649726074312865
chr17	30731507	30731907	401	*	3.97918165158388	2.94523616184716	4.30780404084202	-1.09304332958642	0.00097226391872025	0.00651705904891016
chr6	70229319	70229719	401	*	2.67796715742577	0	3.21191032230255	-2.29188167515459	0.000973133365643424	0.00651705904891016
chr2	5020529	5020929	401	*	2.24669087227236	0	2.7974975593336	-2.43422892892864	0.000974329210271439	0.00651705904891016
chr8	131291091	131291491	401	*	2.25437840073949	0	2.80528297576041	-2.43781370893079	0.000974357348941894	0.00651705904891016
chr16	46789722	46790335	614	*	4.48979657794771	5.07808060832115	4.07142988417904	0.830299985485006	0.00097446318699111	0.00651705904891016
chr13	34719152	34719552	401	*	3.86228596553633	4.50788144260503	3.38395501060447	0.936257376182184	0.000982492474503571	0.00656622299730337
chr6	148287570	148287970	401	*	2.8915369321669	0.923575976350715	3.34802031765453	-1.74131297681286	0.00098462889652358	0.00657596291995472
chr16	51637569	51637969	401	*	4.17277231628198	3.11980064757564	4.50506528480386	-1.07740045597781	0.00098877824983079	0.00659912375696855
chr7	120404019	120404419	401	*	2.08859373524682	3.08076676408981	1.10412142832752	1.43266005492623	0.000992491472632882	0.00661934395384079
chr2	218671783	218672183	401	*	4.2016383315104	3.27772410690893	4.50785562235204	-1.00049622753772	0.000995378014466447	0.00662980571929122
chr2	169798694	169799094	401	*	3.82656671688959	2.78829831170481	4.15602817218695	-1.07561482132705	0.000995429318034845	0.00662980571929122
chr11	88692361	88692761	401	*	3.20212409961245	4.03493758847984	2.4876381558389	1.1237788211066	0.000997552695885221	0.00663938165426287
chr1	235108822	235109222	401	*	2.61129060565156	0	3.13343927128978	-2.26951571334812	0.00100088948689787	0.00665701496642786
chr6	21593522	21593922	401	*	5.4967335013183	4.90595773983927	5.7207825609551	-0.717246413060904	0.0010028111657919	0.0066634528299083
chr1	36481823	36482223	401	*	2.85092636305695	0.535803585111174	3.33586586558444	-1.89344462335395	0.00100323360450292	0.0066634528299083
chr14	75063817	75064217	401	*	3.30640341540299	1.92389207578189	3.69401379795669	-1.34063556303341	0.00100738833184931	0.00668646237534527
chr8	58552992	58553392	401	*	5.45858463892981	4.86885912432235	5.68233503810768	-0.724949314856241	0.0010086043927064	0.00668994858833481
chr5	83473422	83473822	401	*	4.98534997121962	4.24354685964946	5.24959122615688	-0.822506930716834	0.00101298651953407	0.00671253414638617
chr1	156486916	156487316	401	*	3.83450037765502	2.74178290257702	4.17427778935138	-1.11129122998335	0.00101339579946474	0.00671253414638617
chr12	65126511	65126911	401	*	2.59215424462849	0	3.11337610672474	-2.26292126181723	0.00101560853364692	0.0067225926451379
chr17	73311894	73312294	401	*	4.43490938254056	3.52207543445726	4.73875398879473	-0.991416603871993	0.0010166470704608	0.00672414251232901
chr17	79993540	79993940	401	*	3.96515727280384	4.63649331778962	3.45824391226377	0.955128507391408	0.00101723138997955	0.00672414251232901
chr7	42080785	42081185	401	*	3.30784393897082	1.83386540890934	3.70838832412451	-1.34879427404246	0.001019979868147	0.00673771148917843
chr1	19210140	19210540	401	*	5.73697961784115	5.19202178644412	5.94773538385161	-0.671220594806835	0.00102111631108872	0.00674062055663475
chr15	65517294	65517694	401	*	4.68543897476011	3.86779427177714	4.96795739034753	-0.883264847577356	0.001023467317248	0.00675153780669592
chr8	59630860	59631260	401	*	3.9270116089766	4.57717982486049	3.44368119871043	0.920938975576253	0.00102892309952004	0.00677947904739716
chr14	30389593	30389993	401	*	2.6295705747674	0	3.16180799107675	-2.26559453690933	0.00102910307720713	0.00677947904739716
chr7	36010777	36011177	401	*	2.63959712320508	0.155923651748941	3.13591190570931	-2.02350981404551	0.00103051243121038	0.00677999654068001
chr21	43370214	43370614	401	*	4.15552191763726	3.17504643562571	4.47351319959507	-1.02428269987792	0.00103058187813723	0.00677999654068001
chr3	16392205	16392605	401	*	2.90007502469351	0.922310885585726	3.35746810356743	-1.72302204215157	0.0010418117461993	0.00684922264100067
