seqnames	start	end	width	strand	Conc	Conc_fs	Conc_control	Fold	p.value	FDR
chr16	84627762	84628162	401	*	2.42863934055938	0.746745383458291	2.85534786347821	-1.19826294392305	0.00638474582462938	0.0313538937959994
chr2	43152153	43152553	401	*	2.91424728214347	3.5506744226023	2.44584113701031	0.837458181408674	0.00639764639731085	0.0314013216987118
chr3	150255476	150255876	401	*	2.46346048161631	0.743433193934437	2.89452552005624	-1.20190573436034	0.00640645412711933	0.0314286229822815
chr12	120234759	120235159	401	*	4.75114835631771	5.217725178835	4.44551436902403	0.648795593414788	0.00643196379939749	0.0315233831552166
chr1	154983034	154983434	401	*	4.77142369612921	4.17586243799513	4.9968300871919	-0.65320066240186	0.00643228057772696	0.0315233831552166
chr13	50275431	50275831	401	*	2.29567776222525	0.423632405730066	2.74289413894511	-1.24302850867065	0.00644822640734638	0.0315855460438757
chr13	60397378	60397778	401	*	4.07103742785406	3.32978774600114	4.3351408708047	-0.748089395680136	0.00645286882687822	0.0315923062282551
chr14	99700297	99700697	401	*	2.16478888633538	0.00214591686719483	2.63813592113778	-1.30130473783187	0.00646821414253189	0.0316514329238397
chr3	98522754	98523154	401	*	6.17595723717353	5.7177441644352	6.35999165615109	-0.543469949361048	0.0064754003079336	0.031670594233348
chr3	150408346	150408746	401	*	5.63667260328218	5.16508113408205	5.82496677997488	-0.555814714871431	0.00648811906258307	0.0317167819293561
chr1	165698452	165698852	401	*	3.95932594635121	3.17727954575466	4.23341383750108	-0.768623229676676	0.00649918283207653	0.0317518469980829
chr6	32838689	32839089	401	*	3.20702567482887	2.12313197185084	3.54516258725806	-0.942846654801827	0.00650184971057398	0.0317518469980829
chr15	45022936	45023336	401	*	4.30209472721507	3.63288440335434	4.54768117049839	-0.711637647205017	0.00652702737949701	0.0318587364632304
chr3	88263502	88263902	401	*	3.81674218039724	4.37622674304328	3.42674047672935	0.740605733482485	0.00654233900885423	0.0319032636371626
chr1	101204074	101204474	401	*	3.38289380841413	2.32734303401897	3.71567991732408	-0.901621168642951	0.00654381581439225	0.0319032636371626
chr12	93570146	93570546	401	*	4.73042151651739	4.12126768476161	4.95965188955746	-0.656505625119699	0.00654603313166482	0.0319032636371626
chr7	146115751	146116151	401	*	4.62935485997307	3.97687152255493	4.87047242012228	-0.687973704963273	0.00655339386222251	0.0319190290793744
chr11	36594394	36594794	401	*	4.04531125392972	3.2790981882764	4.31556581265805	-0.762915768650968	0.00655849964604611	0.0319190290793744
chr12	30145305	30145705	401	*	3.9882892584334	4.530277900427	3.61498248672356	0.695671959744625	0.00656370990440241	0.0319190290793744
chr6	138250909	138251309	401	*	2.46429453107982	0.746427749539028	2.89511615635561	-1.18390245677238	0.00656408724934563	0.0319190290793744
chr4	25088223	25088623	401	*	5.12419618359773	5.5532417670492	4.84985654892303	0.590281171646339	0.00656574823689734	0.0319190290793744
chr15	84928193	84928593	401	*	2.42481841132117	0.743433193934437	2.85146794150853	-1.17798679472073	0.00658461030638228	0.0319821512175847
chr15	89575137	89575537	401	*	4.42005573940812	3.74366861401156	4.6675395625681	-0.697549968382251	0.00658533762162989	0.0319821512175847
chr7	100158576	100158976	401	*	3.8196761871182	2.94367886182741	4.1154714525598	-0.812612442432836	0.00661115580967566	0.0320914450430572
chr9	69035682	69036082	401	*	4.56463726054283	3.91495194475833	4.80500084891507	-0.677009433778587	0.0066162554284227	0.0321001090024276
chr4	3532372	3532772	401	*	4.65084446276366	4.00642725684821	4.88978342472558	-0.669992904977622	0.00662066832022308	0.0321054341577568
chr8	22599362	22599762	401	*	5.17126363073514	4.63201059967306	5.38032571489818	-0.601860687655339	0.00663599983258181	0.032150845561208
chr13	34941982	34942382	401	*	4.37100146850133	3.70817602593651	4.61488983039821	-0.695464609313748	0.00664000685683186	0.032150845561208
chr3	119468766	119469166	401	*	4.78547586718296	4.17700212804131	5.01451600528983	-0.64797492785537	0.00664393576268714	0.032150845561208
chr15	35168481	35168881	401	*	0.889075677541748	2.11961051093027	0	1.30851210191576	0.00664528033655739	0.032150845561208
chr7	13991149	13991549	401	*	4.03081344226093	3.22994631525079	4.30939057202433	-0.770795554253471	0.00664663288037364	0.032150845561208
chr7	5240174	5240574	401	*	3.03121274455822	1.88138039308208	3.38132658024879	-0.96221868956517	0.00666934355214458	0.0322445945876027
chr16	807681	808081	401	*	3.79842492289045	3.00613154107348	4.07496598119385	-0.78237855296397	0.0066896991500501	0.0323268695454517
chr1	22185176	22185576	401	*	4.58882920217197	3.94548164086717	4.82747809770087	-0.675630230076437	0.00670588438732707	0.0323778738063291
chr11	70625930	70626330	401	*	2.7882468010063	1.41790939693199	3.17406391719833	-1.04776527747319	0.00670694081531352	0.0323778738063291
chr15	92780795	92781195	401	*	5.33829996783389	4.83149825378318	5.53756026905348	-0.583206788755691	0.00672488136332428	0.0324483064885064
chr18	47150249	47150649	401	*	4.19458755758526	3.46629467616922	4.45544561446902	-0.733083859648918	0.00673719953982325	0.0324915539560002
chr16	72664850	72665250	401	*	3.91352314336814	3.00859490645122	4.21566126843444	-0.830502938283711	0.00674183805439219	0.0324977400292354
chr9	120580006	120580406	401	*	4.92137849348986	4.35122183744079	5.13951261406104	-0.632983767761029	0.00676742641933018	0.032604854450146
chr13	26253845	26254245	401	*	5.03068529746973	4.42224106611551	5.25971717908514	-0.649189034007882	0.00677518330731541	0.0326259946037009
chr6	161417748	161418148	401	*	2.58899575907882	1.01017233479056	3.00326403373236	-1.13030711684836	0.00679098460405211	0.0326858324580719
chr2	31233800	31234200	401	*	4.23196596340057	3.51000606288224	4.4912244314023	-0.729928116378717	0.00681929196905527	0.0328057741819827
chr6	54801633	54802033	401	*	3.51972496885878	4.12239011467234	3.08676490213945	0.781748003908184	0.00682289447429456	0.0328068073927847
chr7	75878765	75879165	401	*	5.48803521150461	4.96121062889188	5.69337720569586	-0.588660618173928	0.00684560244042549	0.032899659569767
chr12	117333385	117333785	401	*	4.14017809191757	3.37725716768694	4.40962901867305	-0.747648136780972	0.00686981669365333	0.0329996551891562
chr1	67463686	67464086	401	*	1.93940016338434	2.81176071142671	1.16509983775347	0.992429060220673	0.00687983848786745	0.0330314109650513
chr8	119638739	119639139	401	*	5.01670727072719	4.42318947544	5.24153477238735	-0.650868554987812	0.0068915797819505	0.0330713868227991
chr8	28386051	28386451	401	*	3.98758598015342	3.22893297207322	4.25599167936525	-0.751268075495444	0.00690207866239437	0.0331053639260164
chr19	12833588	12833988	401	*	4.08832802924047	3.32721029403713	4.35733781827225	-0.754040622220086	0.00692733572257005	0.0332100589788952
chr8	41309305	41309705	401	*	3.90432923745936	3.1209180241534	4.17874511829312	-0.769734472238789	0.00696868269625407	0.0333917482585474
chr14	71703528	71703928	401	*	2.68879471316272	1.22811326097916	3.08751639554589	-1.08898880393406	0.00698214185326146	0.0334396942171038
chr15	51758649	51759049	401	*	2.05023534438483	0	2.55537288293924	-1.31323494187407	0.00699797955679	0.0334921535533684
chr11	114439251	114439651	401	*	3.93855024497894	3.12549520192362	4.21999610244684	-0.784268058383636	0.0070000122668337	0.0334921535533684
chr8	125612150	125612550	401	*	3.00026486394306	1.74343319393444	3.36849573007203	-0.999175470066324	0.00701002692703958	0.0335235065488648
chr9	110256370	110256770	401	*	4.31710356454952	3.50995928271648	4.59716191686665	-0.766208866860953	0.00702504117352918	0.0335787259252007
chr10	70679636	70680036	401	*	2.50212952439484	0.743274020679948	2.93750076779543	-1.18304405940617	0.00703775943045092	0.0336229217190363
chr7	36010777	36011177	401	*	2.75533182537773	1.41988598467421	3.13591190570931	-1.04749247272429	0.00705531211472474	0.0336892937135665
chr13	39341125	39341525	401	*	1.97913371262227	3.06570611757162	0.788648837544152	1.21196686481813	0.00705860976299324	0.0336892937135665
chr1	45803382	45803782	401	*	3.63798553904494	2.7441028726475	3.93772029623091	-0.830597496967957	0.00706568565286856	0.0337064531341769
chr5	147453738	147454138	401	*	4.35939617507688	3.67058542476395	4.61013646483941	-0.698523492979467	0.00709780825901893	0.0338239846262346
chr2	51032069	51032469	401	*	4.79937996073642	4.20480005839366	5.02450847636955	-0.638650993500515	0.00709943057149897	0.0338239846262346
chr2	43637005	43637405	401	*	3.67063345398762	2.81765640611369	3.96126952794133	-0.812983855169082	0.00710266083964491	0.0338239846262346
chr1	46604097	46604497	401	*	4.6244062587455	4.0067394886248	4.85600818569677	-0.660938195986561	0.00710429416870727	0.0338239846262346
chr21	16797594	16797994	401	*	2.7765702984773	1.42570036579082	3.15948342662845	-1.04278167222416	0.00712087374570409	0.0338862611073211
chr3	75671946	75672346	401	*	5.04545116125491	4.15105485758571	5.34529817653963	-0.836236875120222	0.00713089295147216	0.0339172727613244
chrX	80809775	80810175	401	*	5.29119066942493	4.7437581266428	5.50267844960538	-0.603881260572742	0.00713992563934738	0.0339372519130872
chr6	40425289	40425689	401	*	2.65821885384435	1.00491487686857	3.08157582484962	-1.14499740243738	0.00714318382363316	0.0339372519130872
chr9	21335172	21335572	401	*	5.05937762713558	4.53028943205323	5.2654002729197	-0.598868799420543	0.0071457279639751	0.0339372519130872
chr14	95256274	95256674	401	*	3.00198423131482	3.6315842490196	2.54088389659407	0.823812792216613	0.00714911130758961	0.0339372519130872
chr4	67106865	67107265	401	*	3.43701924116569	2.51056341980528	3.74377766775394	-0.850297891751593	0.00715474099928515	0.0339473355399693
chr5	82165875	82166275	401	*	3.87372285605249	3.06892225631494	4.15322910041131	-0.7832649405947	0.00716501442030212	0.0339794317562222
chr1	200409934	200410334	401	*	5.0947952428325	4.57225284011498	5.29884581000774	-0.609091187362649	0.00718116517544549	0.0340393556333892
chr4	22515848	22516248	401	*	3.71414037071639	2.88209745562524	3.99999634320728	-0.791127160557528	0.00719397494584327	0.0340619034751033
chr9	37449796	37450196	401	*	3.11114339321584	2.00603203667098	3.45320506432327	-0.937493024581169	0.0071946908582526	0.0340619034751033
chr6	31730044	31730444	401	*	3.76090896315963	2.94512126523313	4.04299392199842	-0.796633975091581	0.00719647403036568	0.0340619034751033
chr17	75456376	75456776	401	*	4.45174934221377	3.81548146460895	4.68847145618211	-0.678398814656209	0.00720119229382328	0.0340675848428845
chr10	2714575	2714975	401	*	1.88860257035353	2.74173440576055	1.14390015088732	1.05911647600182	0.00720788042335764	0.0340825752049782
chr6	13528757	13529157	401	*	2.23209238188936	0.419885984674206	2.67317470711569	-1.21202519449012	0.00724349658801998	0.0342342708435264
chr2	45922510	45922910	401	*	2.94082315908629	1.74650716457526	3.29866024883409	-0.991430034772334	0.00727059767398278	0.0343455940852923
chr3	178084888	178085288	401	*	3.73351715196026	2.81536790188428	4.0385027162702	-0.833224281313852	0.00727724355051864	0.0343602274710982
chr15	56040504	56040904	401	*	4.35613127192742	4.81455217554531	4.05742565775972	0.632665996213331	0.00734405540351245	0.0346576076157825
chr2	120775210	120775610	401	*	4.08879874935407	3.37685106925075	4.34551029679626	-0.732766088301313	0.00735308447123155	0.0346576076157825
chr13	52012036	52012436	401	*	6.55705517530754	6.21062779325897	6.70336537975923	-0.445814630073404	0.00735495087517873	0.0346576076157825
chr15	38690542	38690942	401	*	2.30143539302321	3.06580159027382	1.68147369220801	0.915553249737344	0.00735691967348492	0.0346576076157825
chr10	103396398	103396798	401	*	5.26947685406909	4.78098330496652	5.4630789472693	-0.574519938049826	0.00736095088941055	0.0346576076157825
chr7	135342825	135343225	401	*	2.66596094825249	1.23059466740501	3.06115923949671	-1.0693161209611	0.00736481856177465	0.0346576076157825
chr17	46361655	46362055	401	*	4.23187397570138	3.55119355917739	4.48048715634708	-0.702356961895434	0.00736527844622886	0.0346576076157825
chr13	107205642	107206042	401	*	2.2941783704364	3.0658652352321	1.66460512637122	0.919328223008578	0.00737173395377866	0.0346711372551688
chr2	192251039	192251439	401	*	1.63837444291976	0	2.1704238506543	-1.28414242507395	0.00737614172343496	0.0346750274027884
chr14	54818668	54819068	401	*	3.78003788831042	4.32903885802346	3.40008727782607	0.7233641780074	0.00739401896465646	0.0347422026461588
chr16	2251520	2251920	401	*	3.42335779421679	2.50958887619187	3.72740346706907	-0.841801159628451	0.00740337766009182	0.0347693061398299
chr1	145885826	145886226	401	*	4.03334306162078	3.22929767159384	4.31267116281066	-0.772645904243975	0.00742512100324506	0.0348312950306854
chr14	61762167	61762567	401	*	5.32003320402144	4.79743342552769	5.52410110768194	-0.592463241377172	0.00742698061785742	0.0348312950306854
chr15	34969614	34970014	401	*	4.73534676531739	4.09626613844027	4.97283582763573	-0.669901963463265	0.00742736722824922	0.0348312950306854
chr14	76271336	76271736	401	*	4.2361426994958	3.50905454789807	4.49669714181459	-0.725484525340954	0.00744955523840354	0.0348889523974038
chr16	77853214	77853614	401	*	3.07190951642884	3.67064820129606	2.64296301600124	0.812597360675163	0.00745265750157089	0.0348889523974038
chr9	81636270	81636670	401	*	4.38404035423476	3.63288440335434	4.65060064718266	-0.740474622560175	0.00745367037952108	0.0348889523974038
chr1	193105168	193105568	401	*	4.21414346801003	3.51000606288224	4.46885276558646	-0.712533195363837	0.00745407295644655	0.0348889523974038
chr7	148983266	148983666	401	*	4.74138062330682	4.14959672804184	4.96571610510632	-0.640219412851615	0.00745915243632656	0.0348958609629886
chr12	27014165	27014565	401	*	4.67603127771349	4.0948762979348	4.8973339876882	-0.640606225671917	0.00746394843202818	0.0349014372842882
chr1	241356996	241357396	401	*	4.86160596455035	4.22966464007621	5.09714464093082	-0.663415516564352	0.00749033665774102	0.0350079248038437
chr3	127598067	127598467	401	*	6.00414551662013	5.56238769598284	6.18286843644765	-0.527869886675008	0.00749659219378199	0.035020259915381
chr11	11841738	11842138	401	*	4.8430135312571	4.20264775377939	5.0808523809975	-0.67359088664183	0.00751993692946335	0.0351123766754692
chr10	43436686	43437086	401	*	4.77206897901487	4.14851029991792	5.00530184849514	-0.660129736505598	0.00752392205580879	0.0351140535847963
chr1	31065618	31066018	401	*	5.00966094669816	4.46684507532175	5.21978181040954	-0.603390411826749	0.00755073540663207	0.0352222166078155
chr3	9649173	9649573	401	*	5.31977640707283	4.78011719177898	5.52895936956238	-0.609370090546688	0.00756408889011826	0.0352675189272533
chr3	106438871	106439271	401	*	1.65315489655171	2.51061018038599	0.901884442288262	1.06766403425355	0.00757165397689352	0.0352858022676789
chr17	72592619	72593019	401	*	4.99225074865804	4.42155110998228	5.21054203261969	-0.620891960746479	0.00759088447450715	0.0353584056041978
chrX	20266885	20267285	401	*	4.74148328722019	4.15224427919622	4.96509524303476	-0.638267491180947	0.00760312792289742	0.035389405788301
chr11	57639219	57639619	401	*	4.46641959226274	3.81258907572434	4.7078995100139	-0.681888761311382	0.00760484855901016	0.035389405788301
chr10	80158624	80159024	401	*	5.2368309075087	5.63240459398164	4.98918066912719	0.577469792517629	0.00761163847675264	0.0354039899178062
chr15	36755326	36755726	401	*	4.30308958058121	4.76243677962366	4.00360072682905	0.638317673722745	0.00761595618214611	0.0354070665712448
chr2	45650995	45651395	401	*	4.27005515420627	3.51000606288224	4.53880318281855	-0.737633807031969	0.00762994146113104	0.0354400458791188
chr14	96797093	96797493	401	*	4.22294886395086	3.51139710939577	4.47955923880258	-0.714108041237077	0.00763233207233344	0.0354400458791188
chr11	92224533	92224933	401	*	4.58218577559997	3.9457381755935	4.81895695115723	-0.664902743344361	0.00763536775172578	0.0354400458791188
chr3	171460298	171460698	401	*	5.13477971998547	4.61289033510374	5.33863291005805	-0.592575403707999	0.0076409086050841	0.0354400458791188
chr15	30625887	30626287	401	*	4.43407690358041	3.77981004676301	4.67567409396771	-0.680309110728381	0.00764134818211483	0.0354400458791188
chr13	36297750	36298150	401	*	3.777072270402	2.88345829305154	4.07674828479339	-0.804692539647379	0.0076505734273708	0.035465846371785
chr3	72848275	72848675	401	*	3.27792313255968	2.23053789013952	3.60914433430974	-0.893805777903325	0.0076759256295168	0.0355546372275141
chr9	128094364	128094764	401	*	4.79740986443272	4.15051979662475	5.03701837210625	-0.676212943925333	0.00767707005810946	0.0355546372275141
chr22	35257430	35257830	401	*	4.1897530856122	3.42370690222215	4.45996696221994	-0.742486684348805	0.00771340820457088	0.0356936374509086
chr5	88675727	88676127	401	*	4.58938808452823	3.91425103126633	4.83654227521192	-0.688560233941463	0.00771445509962326	0.0356936374509086
chr9	83622909	83623309	401	*	3.56260113219771	2.59320785665763	3.87832918510707	-0.855764403902548	0.00771957943560929	0.035700289997345
chr19	44164748	44165508	761	*	5.21582536755379	4.68790504035429	5.42149701753054	-0.595095956724246	0.00772551710108611	0.0357106957550921
chr19	2456806	2457206	401	*	3.03632857140215	1.88538896262899	3.38663806331478	-0.943017584265536	0.00774125829060876	0.0357663861098546
chr9	101028469	101028869	401	*	4.83824722791953	4.25341650578739	5.06060199601957	-0.640551460036453	0.00774534092850417	0.0357681838586716
chr11	118622402	118622802	401	*	3.84253913641894	3.06523395162317	4.115484629705	-0.761695620337275	0.0077502146331135	0.035773631318909
chr12	65126511	65126911	401	*	2.73629520914077	1.42363240573007	3.11337610672474	-1.03572762572191	0.00775401314427724	0.0357741130486807
chr10	27100309	27100709	401	*	4.79712027923397	4.20469890413973	5.02163674364548	-0.639149956992203	0.00778077849739783	0.0358805042708574
chr11	58905471	58905871	401	*	3.70763731421766	2.88134423000765	3.99216537390975	-0.794957848901534	0.00778647934274034	0.0358897029772001
chr22	30667603	30668003	401	*	5.15426011121112	4.63201059967306	5.35822216531182	-0.591723869557716	0.00779063067983905	0.0358917542833308
chr11	93661439	93661839	401	*	4.59452843753874	3.97631857541069	4.82628105421537	-0.656077987365724	0.00781409787316397	0.0359504435594611
chr11	6473770	6474170	401	*	5.6095440320771	5.10859839639258	5.80700470170693	-0.581607942324528	0.00781446060808833	0.0359504435594611
chr16	81697813	81698213	401	*	4.77334834554825	4.17706105174262	4.99896016094177	-0.650030814587536	0.00781450678362924	0.0359504435594611
chr4	25014743	25015143	401	*	2.73182112837783	3.42178527613405	2.20353569155485	0.835623789494859	0.00782656779907004	0.0359735656034878
chr7	17298517	17298917	401	*	3.88480773875905	3.00734718009668	4.18092754538304	-0.799444282734685	0.00782739956636796	0.0359735656034878
chr1	201335388	201335788	401	*	3.08686974189998	2.00734718009668	3.42418956030369	-0.928487843685948	0.00783107580412585	0.0359735656034878
chr3	68985095	68985495	401	*	3.11216845094071	2.00885976539264	3.453899322329	-0.933801058887483	0.00783439176556751	0.0359735656034878
chr13	76619512	76619912	401	*	1.93766928900534	2.81394126516697	1.15722408766663	1.00744497255019	0.00786838386693637	0.0361125257665459
chr14	94936492	94936892	401	*	3.4790103959341	2.51051665770893	3.79455382307773	-0.866311706642762	0.00787857934649041	0.036142189669073
chr7	114659930	114660330	401	*	4.6479622842454	5.10834607467227	4.34759582742984	0.63019423304249	0.00788283295295208	0.0361445806422291
chr1	51729560	51729960	401	*	4.91035090490527	5.32938021434066	4.64411507943662	0.582614148894393	0.00789991410733773	0.0362057587389771
chr7	100656197	100656597	401	*	3.65688833031231	2.74418241575926	3.96070539044858	-0.823452443633564	0.00791553582674776	0.036253550461272
chr8	29990960	29991360	401	*	4.00277201332507	4.57203066516808	3.60326926429562	0.731523426938583	0.00792047687314758	0.036253550461272
chr1	181312288	181312688	401	*	3.4226128340056	1.74161488680833	3.84921744132919	-1.14942187879868	0.00792157298389629	0.036253550461272
chr1	221310190	221310590	401	*	2.72552253908423	1.42373173353136	3.1009110174065	-1.02013772798529	0.00793959688860955	0.0363139327965137
chr1	213015544	213015944	401	*	4.78076589751203	4.22826965568877	4.99374644963889	-0.627920870225539	0.00794713391960175	0.0363139327965137
chr19	1383519	1383919	401	*	4.79969597101223	4.23052369547401	5.01754497339143	-0.630505075223088	0.00794828283304655	0.0363139327965137
chr2	207252945	207253345	401	*	4.10983850673718	3.37570483670979	4.37216406210519	-0.733832163283687	0.00794976637015789	0.0363139327965137
chr1	216682861	216683261	401	*	3.28504892963146	3.9148636149757	2.82371996300803	0.776274635342426	0.0079611061438332	0.0363485864671762
chr8	33566907	33567307	401	*	4.82296684990076	4.22884770718262	5.04796481561652	-0.636644999291419	0.00798689037364532	0.0364462045571034
chr12	74249374	74249774	401	*	2.03290431747747	2.8820613105207	1.29419684263024	0.991996996860047	0.00799001365910062	0.0364462045571034
chr14	45377232	45377632	401	*	1.60133915167918	2.51046989409682	0.767522827968212	1.06716443655874	0.00799993381328079	0.0364742745046192
chr5	138974261	138974661	401	*	2.37070718403177	0.743433193934437	2.79094742244796	-1.13741074598	0.00800808349208354	0.0364829959880058
chr11	66744585	66744985	401	*	4.13241756970104	3.32768368875499	4.41190808069185	-0.762385470815816	0.00800938139926687	0.0364829959880058
chr5	9835358	9835758	401	*	2.60409466204755	3.3278429230121	2.03548534216812	0.860608404686118	0.00802682930037291	0.0365452820615004
chr6	53348877	53349277	401	*	6.43584865135243	6.78849799688053	6.22085226588833	0.500233645905015	0.00803835752282209	0.0365805706066772
chr10	123681306	123681706	401	*	1.7886484125287	2.66817687563106	1.00305441272172	1.02853257707086	0.0080431297534134	0.0365850955998381
chr6	164185413	164185813	401	*	3.46340964524188	2.50870731994246	3.77610499923825	-0.844005848973979	0.00804938493921177	0.036596358568698
chr16	58366233	58366633	401	*	2.03236626104178	2.87926328074263	1.29704892649898	0.996097033364903	0.00805513063275388	0.0366052956581833
chr3	32502542	32502942	401	*	3.39853034657001	2.42358273926483	3.71539533248565	-0.857630080953144	0.00806163497591361	0.0366107074915938
chr7	113895885	113896285	401	*	1.38727859513892	2.32723684301057	0.500348655464809	1.10462963463598	0.00806388259805552	0.0366107074915938
chr9	117487529	117487929	401	*	2.66074322905616	1.23273170062709	3.05490459671964	-1.05940694013073	0.00807145740241451	0.0366279257192981
chr15	65401401	65401801	401	*	3.28181993544191	2.22941132154425	3.61400510478691	-0.889629188656172	0.00807638671394832	0.0366331283081384
chr19	52570037	52570437	401	*	5.03347959576689	4.51044651172233	5.23767839669112	-0.591860337849709	0.00808220089938064	0.0366423377853943
chr8	42051980	42052380	401	*	5.16510829326138	4.62994215837475	5.37295167684516	-0.594970920510237	0.0081054515596676	0.0367305535347782
chr14	55191512	55191912	401	*	4.83301531201887	4.28045861518026	5.04601364526473	-0.618962897459173	0.00811742495982977	0.0367676067871803
chr14	24160962	24161362	401	*	4.05871065376629	3.27860857685361	4.33233062279232	-0.741428935895855	0.00812123014943675	0.0367676450524289
chrX	20141796	20142196	401	*	5.6498658644528	5.21682383244126	5.82574278889936	-0.527288122716581	0.00813417978419923	0.0368090640327969
chr1	100266000	100266400	401	*	4.42325107547375	3.74558036672478	4.67107299238112	-0.688975950953384	0.00816361700869453	0.0369250196694058
chr1	162976625	162977025	401	*	1.49372985301322	0	2.02008431862266	-1.25509637403285	0.00817231954918394	0.036942226560734
chr18	58241909	58242309	401	*	3.6669843060047	2.81322741742539	3.9577968090198	-0.798590234740839	0.00817719357705378	0.036942226560734
chr6	99912599	99912999	401	*	2.28149956214303	0.424029675910257	2.72724754723171	-1.18284230637533	0.00817886552521828	0.036942226560734
chr13	36819015	36819415	401	*	4.89247745681108	4.35246377912096	5.10176586939997	-0.610375754603176	0.00820435452217328	0.0370400788777277
chr6	161273939	161274339	401	*	5.90731963204491	5.47765631594686	6.0820871404773	-0.50937264878348	0.00821382451044267	0.0370655529166481
chr2	27032714	27033114	401	*	4.23309859419371	3.51093357623607	4.49240900886843	-0.714769276141645	0.00826824834246499	0.0372797523838022
chr10	87818200	87818600	401	*	5.13903812467114	4.59412753872162	5.34977989974697	-0.606860811508842	0.00826899092527954	0.0372797523838022
chr1	108692119	108692519	401	*	5.38410433056326	4.89860928926192	5.5767707247602	-0.558079296352506	0.00827565888552747	0.0372924526046757
chr8	88809143	88809543	401	*	1.57613595145447	2.51246383530779	0.695623362080052	1.06446394343808	0.00831665294824596	0.037444287567547
chr9	26956166	26956566	401	*	5.09141769776612	4.55086580618013	5.30086616099267	-0.601759494024581	0.0083190865805233	0.037444287567547
chr2	66433351	66433751	401	*	4.84841877258538	4.25600358647917	5.07293348041642	-0.643872048217492	0.00832095279278823	0.037444287567547
chr2	231786214	231786614	401	*	4.22061818469953	3.5073136762606	4.47767618414084	-0.710281986815901	0.0083388342203256	0.0375073249371264
chr2	9555709	9556109	401	*	5.00698532762705	4.42243784073369	5.22925915165292	-0.623931498695416	0.00834504242042449	0.0375178230266438
chr1	45011970	45012370	401	*	4.00828019777548	3.28132907125536	4.26880008708787	-0.72645527468365	0.00835981801428925	0.037561694620698
chr21	14453293	14453693	401	*	2.13030918589657	0.0126618337093251	2.59997516649802	-1.22825555741315	0.00836255819932102	0.037561694620698
chrX	75523014	75523414	401	*	4.19170497540801	3.51046989409682	4.44046375222519	-0.6943422226929	0.00837042450836288	0.037579597097351
chr8	31445961	31446361	401	*	2.06462487815307	2.94765640497777	1.27345856324337	0.986202179909088	0.00840012745027792	0.0376921503465503
chr7	132577196	132577596	401	*	3.82310766836088	3.0060652055677	4.10548558617672	-0.768379456498885	0.00840327887218114	0.0376921503465503
chr16	83807670	83808070	401	*	3.08372251734222	2.00728090046405	3.42046464868229	-0.906692646328571	0.0084089540453817	0.037700143970128
chr6	35920916	35921316	401	*	3.77310724201978	2.88216974311772	4.07219737628396	-0.813037744009983	0.00842029384254749	0.0377335148409208
chr15	62060323	62060723	401	*	5.30414154818498	4.79575071135344	5.5038885581933	-0.571675236283698	0.00844786255266861	0.0378204512185007
chr5	168831352	168831752	401	*	3.16772960883163	2.12331546043849	3.49837878180687	-0.890452657154133	0.00845168682381401	0.0378204512185007
chr1	11262458	11262858	401	*	5.42878632445609	4.86656258026288	5.64461558315635	-0.625530658327865	0.00846145905953094	0.0378204512185007
chr10	124461745	124462145	401	*	4.56247085434209	3.9467148899396	4.79354202065708	-0.654174336669069	0.00846605206867065	0.0378204512185007
chr13	89273143	89273543	401	*	1.44929932593688	2.42087326395096	0.504524418342087	1.08375538648298	0.00846695696585112	0.0378204512185007
chr18	45416175	45416575	401	*	4.34626731954374	4.83202693594315	4.02404797109615	0.64426771890614	0.00846878313985166	0.0378204512185007
chr9	124420997	124421397	401	*	4.26298221323591	3.51137374204435	4.52965423367293	-0.733820505734802	0.00846880030515257	0.0378204512185007
chr10	21525867	21526267	401	*	4.61974910598031	3.94837580131232	4.86590864822332	-0.68004816217357	0.00847403924372211	0.0378204512185007
chr4	42956085	42956485	401	*	3.40089050165404	2.32828958110392	3.73691043515498	-0.882497462763104	0.00847484295168799	0.0378204512185007
chr1	113983407	113983807	401	*	3.89175579541642	4.42339853922132	3.52813747195914	0.692152069922793	0.00850386430966955	0.0379324836364993
chr17	79465274	79465674	401	*	3.82767622899203	2.88353051239193	4.13816920906995	-0.8221848578558	0.00850931768880178	0.0379393335627792
chr2	195687601	195688001	401	*	2.35588972178206	0.746427749539028	2.77396060763076	-1.13011571685648	0.00851675626156073	0.0379550242231726
chr6	89638405	89638805	401	*	4.88464871367226	4.32901234219093	5.09855157115383	-0.608180743349486	0.00852559292310786	0.0379769281818659
chrX	154436860	154437260	401	*	3.7911927630632	2.94638939195673	4.07997258980049	-0.790592526255379	0.00853326156564675	0.0379795335940957
chr10	51699642	51700042	401	*	4.6804542213577	4.06606941731884	4.91114396922716	-0.649491836527701	0.0085340215923949	0.0379795335940957
chr12	120012309	120012709	401	*	5.44364846564543	4.95960725468796	5.63586026546221	-0.560428752278675	0.00854301323324499	0.0380020855079212
chr3	122964804	122965204	401	*	2.99783567346773	1.88145271651164	3.34195469352538	-0.926436648818064	0.00857261741516572	0.0381162658624724
chr5	124651665	124652065	401	*	3.6950218098951	2.81702002151067	3.99126155795299	-0.797731077296015	0.00858116768076928	0.0381367727492289
chr17	4365171	4365571	401	*	3.8046380484585	3.00675606503799	4.08250797218762	-0.769091635696976	0.00859142235284864	0.0381648321399019
